Time[s],X[m],Y[m],Yaw[deg],Curvature
15.700000000000001,24.046967511905905,15.139261231615848,-19.58450284951883,0.0017789480450878241
15.75,24.24940531117022,15.068043682536725,-19.18219591613008,0.0017323263204451946
15.8,24.454682150488452,14.997422014393479,-18.790248258553934,0.001688515483283233
15.850000000000001,24.662741030547522,14.92741122401921,-18.408036276810627,0.0016473382067502137
15.9,24.873524952035496,14.858026308246991,-18.034975337318777,0.0016086315461077796
15.950000000000001,25.08697691563941,14.789282263909769,-17.670516626230064,0.0015722456568234109
16.0,25.30303992204665,14.7211940878407,-17.3141442823375,0.001538042634447634
16.05,25.52165697194505,14.653776776872917,-16.96537278207429,0.0015058954726794357
16.1,25.74277106602176,14.587045327839377,-16.623744551257573,0.0014756871246760703
16.150000000000002,25.966325204964505,14.521014737573182,-16.288827781717377,0.0014473096521442031
16.2,26.192262389460666,14.45570000290735,-15.960214432803427,0.0014206634613387237
16.25,26.42052562019751,14.391116120675065,-15.637518399792427,0.0013956566092732457
16.3,26.651057897862984,14.327278087709232,-15.320373833312741,0.001372204178441182
16.35,26.883802223143903,14.264200900843036,-15.00843359526127,0.001350227709888026
16.400000000000002,27.118701596728215,14.201899556909467,-14.701367838439024,0.0013296546895880605
16.45,27.3556990193033,14.140389052741682,-14.398862698237842,0.0013104180833486284
16.5,27.594737491556543,14.07968438517264,-14.100619085818579,0.0012924559154984547
16.55,27.83576001417532,14.019800551035445,-13.806351573480061,0.001275710885005522
16.6,28.078709587847243,13.960752547163253,-13.515787363805915,0.0012601300176610802
16.650000000000002,28.32352921325969,13.902555370388939,-13.22866533463959,0.0012456643516235001
16.7,28.57016189110027,13.84522401754569,-12.944735153230388,0.0012322686477843163
16.75,28.818550622056136,13.788773485466578,-12.66375645320754,0.0012199011306712056
16.8,29.068638406815126,13.733218770984621,-12.385498068578286,0.0012085232495590557
16.85,29.320368246064845,13.67857487093292,-12.10973731981663,0.0011980994624198188
16.900000000000002,29.573683140491994,13.62485678214452,-11.836259347108916,0.0011885970401420926
16.95,29.828526090784635,13.572079501452464,-11.564856486716902,0.0011799858857945433
17.0,30.084840097630035,13.520258025689856,-11.295327686515137,0.0011722383732112262
17.05,30.342568161716372,13.46940735168971,-11.027477957115137,0.0011653291976766234
17.1,30.601653283729547,13.419542476285187,-10.76111785531653,0.0011592352428794782
17.150000000000002,30.862038464358648,13.370678396309245,-10.496062997098607,0.0011539354560757408
17.2,31.123666704289803,13.322830108594985,-10.232133597254279,0.0011494107401590799
17.25,31.386481004211873,13.276012609975453,-9.969154033276256,0.0011456438499189495
17.3,31.65042436481133,13.230240897283721,-9.706952431187112,0.0011426193040555996
17.35,31.915439786775323,13.185529967352949,-9.445360271093056,0.001140323301000167
17.400000000000002,32.18147027079249,13.141894817016066,-9.184212010737566,0.0011387436458887563
17.45,32.448458817549636,13.099350443106204,-8.923344724978653,0.0011378696845124655
17.5,32.71634842773415,13.057911842456406,-8.662597759638082,0.001137692243905409
17.55,32.98508210203329,13.017594011899774,-8.401812398157805,0.0011382035798894524
17.6,33.25460284113524,12.978411948269269,-8.140831539540585,0.0011393973310102577
17.650000000000002,33.52485364572715,12.940380648398076,-7.879499386237116,0.0011412684777212536
